trId,trTid,trSid,trType,trTone,trText,trFlag
1052,1052,100606,1,4,"Who can tell of your labors and illnesses leading to godly devotion, O Father? | For you labored incessantly day and night, cleansing Gaza of its wickedness,| and planting piety; | therefore, as the protector of your flock, O Porphyrios,| entreat Christ God for the salvation of our souls.",0
4604,646,103335,2,2,"<em>(Podoben: &ldquo;You sought the heights...&rdquo;)</em><br>
You appeared as a bright star announcing Christ with your radiance, |which is repulsive to this world, O Martyr Heliodorus; |extinguishing the allure of false gods, |you enlighten the faithful,| always interceding for us all.  ",0
1058,1058,103322,1,4,"Your holy martyrs Platon and Romanus, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
1059,1059,103321,1,4,"Your holy martyrs Platon and Romanus, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
1061,1061,102984,1,4,"Trained in asceticism on the mountain,|with the weapon of the Cross you destroyed the spiritual assaults of the hostile powers, all-blessed one;|Again you bravely prepared for combat|and slew Copronymus with the sword of faith;|for both struggles you have been crowned by God, monk-martyr Andrew of eternal memory.",0
2490,9,100312,2,6,"Do not entrust me to human protection, Most Holy Sovereign Lady,| but accept the prayers of your servant, |for I am fettered by sorrow, and I cannot endure the arrows fired by demons; |I have no shelter and there is nowhere to run.| I am wretched and my enemies are on every side, and I have no consolation except you,| O Sovereign Lady of the world, the hope and protection of the faithful. |Do not despise my prayers, |but do that which is beneficial for me.",0
1064,1064,101014,1,5,"You reflected the angelic life,|and your soul was a vessel of insight.|O holy Father Gregory, radiant torch of virtues,|the glory of Sinai and Athos and enlightener of the Slavic lands,|guide us unerringly, that our souls may be saved!",0
1065,1065,102096,1,1,"<p>Showing a diligence befitting your calling, O namesake of preparedness,<sup>1</sup>|  you have inherited as your dwelling, a faith worthy of your name, O prize-winner Paraskevḗ.|  Therefore, you pour forth healings, | and you intercede for our souls.</p>
<hr>
<sup>1</sup> Paraskevḗ means Friday, in Greek. In the Scriptures, Friday is called the day of preparation (Matthew 27:62; Mark 15:42; Luke 23:54; John 19:31).

",0
1066,1066,102937,1,5,"Having attained an angelic state,|you sounded forth as a golden trumpet of revelation|and nourished the chosen people with your words.|The singing of your hymns gladdens the Church,|for which you struggled, O Theophanes.",0
1067,1067,103304,1,5,"Christ our God, You have granted us the miracles of Your holy martyrs|Gurias, Samonas and Abibas,|as a stronghold and protection.|Through their prayers, strengthen those in authority in every good deed,|for You alone are merciful and the Lover of mankind!",0
1069,1069,100112,1,5,"God-bearing Father George,|you cultivated the word of grace and gathered the splendid fruits of righteousness,|having chosen the way of godliness.|Therefore, you partook of the glory of Christ;|intercede with Him unceasingly|that He may have mercy on our souls.",0
4767,1452,103605,1,2,"Living devoutly according to the Law, and adorned with good deeds, | you appeared as a hard diamond, O Holy Right-believing Princess Juliana, | despising perishable glory and bodily beauty,| you defeated the insidious Enemy, and you were martyred for the sake of chastity.| Therefore, you were crowned by Christ God with an imperishable and eternal crown, | and now you rejoice in the assembly of the Martyrs. | Therefore, we cry out to you: | &ldquo;Entreat Christ God for all of us, who with faith and love revere your sufferings.&rdquo;",0
1071,1071,102074,1,5,"Those who pray before your holy Icon, O Sovereign Lady, | are granted healing and receive knowledge of the true Faith; | and they repel the attacks of the Hagarenes.* | Therefore, entreat the remission of sins for us who fall down before you, and enlighten our hearts to thoughts of piety; | and offer up supplication to your Son for the salvation of our souls.
",0
1072,1072,100777,1,5,"Patriarch Sophronius, you were glorious in the splendor of sobriety,|and through the radiance of your words you revealed ineffable enlightenment from heaven.|For by your life you attained wisdom|and now you confirm the Church|as an illustrious hierarch and intercessor for us with the Lord.",0
1073,1073,102993,1,5,"Let us praise with sacred songs the holy Apostle Luke,|the recorder of the joyous Gospel of Christ|and the scribe of the Acts of the Apostles,|for his writings are a testimony of the Church of Christ:|He is the physician of human weaknesses and infirmities.|He heals the wounds of our souls,|and constantly intercedes for our salvation!",0
1074,1074,100659,1,5,"<em>(Podoben: &ldquo;Be quick to anticipate...&rdquo;)</em><br>
Armed with the grace of the Spirit, O wise one, |you destroyed the power of ungodliness, |and you shone forth with miracles. |Dyed in the streams of your blood, O Martyr Conon, |you glorified God, Who, through you, grants us grace and mercy.",0
2502,12,100143,2,8,"Turning all of your spiritual longing toward God, steadfastly you followed His call with all your soul. |Having settled in the wilderness and, having lived there in an angelic way, you were a path to salvation for many. |Hence, Christ has glorified you, and enriched you with the gift of miracles.| Therefore, we cry out to you: Hail, Venerable Paul, dweller in the wilderness.",0
1076,1076,101834,1,5,"O Christ God,|You have given us the miracles of Your martyrs, Cyrus and John,|as an invincible rampart;|through their prayers, frustrate the plans of the heathens,|and strengthen the faith of the Orthodox Christians,|for You alone are good and love mankind.",0
1078,1078,102340,1,5,"You renounced the glory of earthly rank|and inherited the kingdom of heaven;|you adorned your incorruptible crown as with beautiful stones.|You led an army of martyrs to Christ,|and with the angels in the never-fading light|you found Christ the never-setting sun.|Together with those who suffered with you,|holy general Andrew,|ever pray to Him that He may save our souls.",0
1080,1080,101679,1,5,"By your God-inspired life|you embodied both the mission and the dispersion of the Church,|most glorious Father Columba.|Using your repentance and voluntary exile,|Christ our God raised you up as a beacon of the True Faith,|an apostle to the heathen and an indicator of the Way of salvation.|Wherefore O holy one, cease not to intercede for us|that our souls may be saved.",0
1081,1081,103536,1,5,"<em>(Podoben: &ldquo;Come, let us worship the Word...&rdquo;)</em><br>
Wearing the radiant mantle of virginity, | and virginally betrothed to the Life-giver Christ,| you forsook the love of your earthly betrothed;| therefore, as a bridal gift, | you brought to Him the outpouring of your blood. | O Virgin Martyr Lucy, intercede with Him for us all!",0
1082,1082,100380,1,5,"You have given us the miracles of Your martyrs, Cyrus and John,|as an invincible rampart;|through their prayers, frustrate the plans of the heathens,|and strengthen the faith of the Orthodox Christians,|for You alone are good and love mankind.",0
1083,1083,100919,1,5,"Adorned with gladness of soul|as a pure vessel of the wisdom of Christ,|you were a reflection of the life in God.|Therefore you are resplendent with the light of virtues,|O Father Hilarion,|and you guide us unerringly to the salvation of our souls!",0
2407,1189,103086,1,5,"Wise and praiseworthy martyr of Christ Paraskevḗ,|you conquered the devil by accepting courage and rejecting feminine weakness.|You shamed your torturer by crying out:|Come rend my body with your sword and burn it with fire,|for I go rejoicing to Christ my bridegroom.|By her prayers, O Christ God, save our souls.",0
2489,9,103338,2,6,"Do not entrust me to human protection, O All-Holy Lady, |but accept the prayers of your servant, |for I am fettered by sorrow, and I cannot endure the arrows fired by demons;| I have no shelter and there is nowhere to run. |I am wretched and my enemies are on every side,| and I have no consolation except you. |O Mistress of the world, hope and protection of the faithful. |Do not despise my prayers, but do what is beneficial for me.",0
1086,1086,101188,1,5,"You abandoned earthly rank and honor,|and as an athlete, confessed Christ God before the false and tyrannical emperors.|For His sake, you endured much suffering, O glorious one.|Therefore, splendidly adorned with the armies of heaven,|you have been crowned with a beautiful wreath of victory|by the King who reigns over all.|As you stand before Him, O Savva,|pray that He may save our souls.",0
