scriptureId,scriptureIndex,scriptureTestament,scriptureBook,scriptureVerse,scriptureText
16900,2302,1,Exod,28008,"&ldquo;And the intricately woven band of the ephod, which is on it, shall be of the same workmanship, made of gold, blue, purple, and scarlet thread, and fine woven linen."
16901,2303,1,Exod,28009,"&ldquo;Then you shall take two onyx stones and engrave on them the names of the sons of Israel:"
16902,2304,1,Exod,28010,"&ldquo;six of their names on one stone and six names on the other stone, in order of their birth."
16903,2305,1,Exod,28011,"&ldquo;With the work of an engraver in stone, like the engravings of a signet, you shall engrave the two stones with the names of the sons of Israel. You shall set them in settings of gold."
16904,2306,1,Exod,28012,"&ldquo;And you shall put the two stones on the shoulders of the ephod as memorial stones for the sons of Israel. So Aaron shall bear their names before the Lord on his two shoulders as a memorial."
16905,2307,1,Exod,28013,"&ldquo;You shall also make settings of gold,"
16906,2308,1,Exod,28014,"&ldquo;and you shall make two chains of pure gold like braided cords, and fasten the braided chains to the settings."
16907,2309,1,Exod,28015,"&ldquo;You shall make the breastplate of judgment. Artistically woven according to the workmanship of the ephod you shall make it: of gold, blue, purple, and scarlet thread, and fine woven linen, you shall make it."
16908,2310,1,Exod,28016,"&ldquo;It shall be doubled into a square: a span shall be its length, and a span shall be its width."
16909,2311,1,Exod,28017,"&ldquo;And you shall put settings of stones in it, four rows of stones: The first row shall be a sardius, a topaz, and an emerald; this shall be the first row;"
16910,2312,1,Exod,28018,"&ldquo;the second row shall be a turquoise, a sapphire, and a diamond;"
16911,2313,1,Exod,28019,"&ldquo;the third row, a jacinth, an agate, and an amethyst;"
16912,2314,1,Exod,28020,"&ldquo;and the fourth row, a beryl, an onyx, and a jasper. They shall be set in gold settings."
16913,2315,1,Exod,28021,"&ldquo;And the stones shall have the names of the sons of Israel, twelve according to their names, like the engravings of a signet, each one with its own name; they shall be according to the twelve tribes."
16914,2316,1,Exod,28022,"&ldquo;You shall make chains for the breastplate at the end, like braided cords of pure gold."
16915,2317,1,Exod,28023,"&ldquo;And you shall make two rings of gold for the breastplate, and put the two rings on the two ends of the breastplate."
16916,2318,1,Exod,28024,"&ldquo;Then you shall put the two braided chains of gold in the two rings which are on the ends of the breastplate;"
16917,2319,1,Exod,28025,"&ldquo;and the other two ends of the two braided chains you shall fasten to the two settings, and put them on the shoulder straps of the ephod in the front."
16918,2320,1,Exod,28026,"&ldquo;You shall make two rings of gold, and put them on the two ends of the breastplate, on the edge of it, which is on the inner side of the ephod."
16919,2321,1,Exod,28027,"&ldquo;And two other rings of gold you shall make, and put them on the two shoulder straps, underneath the ephod toward its front, right at the seam above the intricately woven band of the ephod."
16920,2322,1,Exod,28028,"&ldquo;They shall bind the breastplate by means of its rings to the rings of the ephod, using a blue cord, so that it is above the intricately woven band of the ephod, and so that the breastplate does not come loose from the ephod."
16921,2323,1,Exod,28029,"&ldquo;So Aaron shall bear the names of the sons of Israel on the breastplate of judgment over his heart, when he goes into the holy place, as a memorial before the Lord continually."
16922,2324,1,Exod,28030,"&ldquo;And you shall put in the breastplate of judgment the Urim and the Thummim,a and they shall be over Aaron&rsquo;s heart when he goes in before the Lord. So Aaron shall bear the judgment of the children of Israel over his heart before the Lord continually."
16923,2325,1,Exod,28031,"&ldquo;You shall make the robe of the ephod all of blue."
16924,2326,1,Exod,28032,"&ldquo;There shall be an opening for his head in the middle of it; it shall have a woven binding all around its opening, like the opening in a coat of mail, so that it does not tear."
16925,2327,1,Exod,28033,"&ldquo;And upon its hem you shall make pomegranates of blue, purple, and scarlet, all around its hem, and bells of gold between them all around:"
16926,2328,1,Exod,28034,"&ldquo;a golden bell and a pomegranate, a golden bell and a pomegranate, upon the hem of the robe all around."
16927,2329,1,Exod,28035,"&ldquo;And it shall be upon Aaron when he ministers, and its sound will be heard when he goes into the holy place before the Lord and when he comes out, that he may not die."
16928,2330,1,Exod,28036,"&ldquo;You shall also make a plate of pure gold and engrave on it, like the engraving of a signet:"
16929,2331,1,Exod,28037,"&ldquo;And you shall put it on a blue cord, that it may be on the turban; it shall be on the front of the turban."
16930,2332,1,Exod,28038,"&ldquo;So it shall be on Aaron&rsquo;s forehead, that Aaron may bear the iniquity of the holy things which the children of Israel hallow in all their holy gifts; and it shall always be on his forehead, that they may be accepted before the Lord."
16931,2333,1,Exod,28039,"&ldquo;You shall skillfully weave the tunic of fine linen thread, you shall make the turban of fine linen, and you shall make the sash of woven work."
16932,2334,1,Exod,28040,"&ldquo;For Aaron&rsquo;s sons you shall make tunics, and you shall make sashes for them. And you shall make hats for them, for glory and beauty."
16933,2335,1,Exod,28041,"&ldquo;So you shall put them on Aaron your brother and on his sons with him. You shall anoint them, consecrate them, and sanctify them, that they may minister to Me as priests."
16934,2336,1,Exod,28042,"&ldquo;And you shall make for them linen trousers to cover their nakedness; they shall reach from the waist to the thighs."
16935,2337,1,Exod,28043,"&ldquo;They shall be on Aaron and on his sons when they come into the tabernacle of meeting, or when they come near the altar to minister in the holy place, that they do not incur iniquity and die. It shall be a statute forever to him and his descendants after "
16936,2338,1,Exod,29001,"&ldquo;And this is what you shall do to them to hallow them for ministering to Me as priests: Take one young bull and two rams without blemish,"
16937,2339,1,Exod,29002,"&ldquo;and unleavened bread, unleavened cakes mixed with oil, and unleavened wafers anointed with oil (you shall make them of wheat flour)."
16938,2340,1,Exod,29003,"&ldquo;You shall put them in one basket and bring them in the basket, with the bull and the two rams."
16939,2341,1,Exod,29004,"&ldquo;And Aaron and his sons you shall bring to the door of the tabernacle of meeting, and you shall wash them with water."
16940,2342,1,Exod,29005,"&ldquo;Then you shall take the garments, put the tunic on Aaron, and the robe of the ephod, the ephod, and the breastplate, and gird him with the intricately woven band of the ephod."
16941,2343,1,Exod,29006,"&ldquo;You shall put the turban on his head, and put the holy crown on the turban."
16942,2431,1,Exod,31010,"&ldquo;the garments of ministry,a the holy garments for Aaron the priest and the garments of his sons, to minister as priests,"
16943,2432,1,Exod,31011,"&ldquo;and the anointing oil and sweet incense for the holy place. According to all that I have commanded you they shall do.&rdquo;"
16944,2433,1,Exod,31012,"And the Lord spoke to Moses, saying,"
16945,2434,1,Exod,31013,"&ldquo;Speak also to the children of Israel, saying: &lsquo;Surely My Sabbaths you shall keep, for it is a sign between Me and you throughout your generations, that you may know that I am the Lord who sanctifies you."
16946,2435,1,Exod,31014,"&lsquo;You shall keep the Sabbath, therefore, for it is holy to you. Everyone who profanes it shall surely be put to death; for whoever does any work on it, that person shall be cut off from among his people."
16947,2436,1,Exod,31015,"&lsquo;Work shall be done for six days, but the seventh is the Sabbath of rest, holy to the Lord. Whoever does any work on the Sabbath day, he shall surely be put to death."
16948,2437,1,Exod,31016,"&lsquo;Therefore the children of Israel shall keep the Sabbath, to observe the Sabbath throughout their generations as a perpetual covenant."
16949,2438,1,Exod,31017,"&lsquo;It is a sign between Me and the children of Israel forever; for in six days the Lord made the heavens and the earth, and on the seventh day He rested and was refreshed.&rsquo;&rdquo;"
16950,2439,1,Exod,31018,"And when He had made an end of speaking with him on Mount Sinai, He gave Moses two tablets of the Testimony, tablets of stone, written with the finger of God."
16951,2440,1,Exod,32001,"Now when the people saw that Moses delayed coming down from the mountain, the people gathered together to Aaron, and said to him, &ldquo;Come, make us gods that shall go before us; for as for this Moses, the man who brought us up out of the land of Egypt, we do"
16952,2441,1,Exod,32002,"And Aaron said to them, &ldquo;Break off the golden earrings which are in the ears of your wives, your sons, and your daughters, and bring them to me.&rdquo;"
16953,2442,1,Exod,32003,"So all the people broke off the golden earrings which were in their ears, and brought them to Aaron."
16954,2443,1,Exod,32004,"And he received the gold from their hand, and he fashioned it with an engraving tool, and made a molded calf. Then they said, &ldquo;This is your god, O Israel, that brought you out of the land of Egypt!&rdquo;"
16955,2444,1,Exod,32005,"So when Aaron saw it, he built an altar before it. And Aaron made a proclamation and said, &ldquo;Tomorrow is a feast to the Lord.&rdquo;"
16956,2445,1,Exod,32006,"Then they rose early on the next day, offered burnt offerings, and brought peace offerings; and the people sat down to eat and drink, and rose up to play."
16957,2446,1,Exod,32007,"And the Lord said to Moses, &ldquo;Go, get down! For your people whom you brought out of the land of Egypt have corrupted themselves."
